860184295188647938,And there we have it. The justification is hilarious. https://t.co/rzXnwrLuhp,rehpotsirhcmij
860201008936488960,RT @Nigel_Farage: I want to see @MLP_officiel win on Sunday. She is the right candidate for Brexit Britain. https://t.co/y4FLAzKQ9C,Bornanddiealone
860201046232190976,BAD NEWS: the man who said before the election  trump will win says Le Pen will lose because the Jewish Torah says it. lets hope he's wrong!,shiea70
860201073050607616,RT @Nigel_Farage: I want to see @MLP_officiel win on Sunday. She is the right candidate for Brexit Britain. https://t.co/y4FLAzKQ9C,benpichot
860201231083503616,RT @JolyonGreen: Farage is a fascist. Which really is what we all should have called him a long time ago. https://t.co/DQfh7Np2hD,nerd8192
860201318408966145,RT @Nigel_Farage: I want to see @MLP_officiel win on Sunday. She is the right candidate for Brexit Britain. https://t.co/y4FLAzKQ9C,Enigmayne
860201443395067904,Here We Go!! #MAGA https://t.co/4WTP2GU19j,TammySouthwick1
860201444552704000,LE PEN ISURED A WIN after French candidate Emmanuel Macron endorsed by Barak Obama https://t.co/82uib5oava via @usatoday,Pardilho23
860201526022868993,RT @Nigel_Farage: I want to see @MLP_officiel win on Sunday. She is the right candidate for Brexit Britain. https://t.co/y4FLAzKQ9C,NormandChaput
860201596575248386,RT @Nigel_Farage: I want to see @MLP_officiel win on Sunday. She is the right candidate for Brexit Britain. https://t.co/y4FLAzKQ9C,harbin_pauli
860201687197392896,Farage Breaks Cover on French Election: 'I Want to See Le Pen Win' https://t.co/N2MLyP27fV,mjvasquez671
860201689068040194,Farage Breaks Cover on French Election: 'I Want to See Le Pen Win' https://t.co/lwUqUqOTNB,mjvasquez671
860201787998994432,Le Pen for the win !!! https://t.co/3MRWEP5cnn,Obedtwelve
860201918957842433,RT @Nigel_Farage: I want to see @MLP_officiel win on Sunday. She is the right candidate for Brexit Britain. https://t.co/y4FLAzKQ9C,Parsifal44
860201929175158784,RT @Nigel_Farage: I want to see @MLP_officiel win on Sunday. She is the right candidate for Brexit Britain. https://t.co/y4FLAzKQ9C,v_joron
860201929011589121,RT @Nigel_Farage: I want to see @MLP_officiel win on Sunday. She is the right candidate for Brexit Britain. https://t.co/y4FLAzKQ9C,jacquijackson24
860202012364984321,Love that the Brexit &amp; Trump supporters are so vocal in support of #LePen! Unity to save Western thought &amp; beliefs! https://t.co/3j7ThOkz2f,gswalrath
860202049161527297,RT @Nigel_Farage: I want to see @MLP_officiel win on Sunday. She is the right candidate for Brexit Britain. https://t.co/y4FLAzKQ9C,Pat02457550
860202098499178496,RT @Nigel_Farage: I want to see @MLP_officiel win on Sunday. She is the right candidate for Brexit Britain. https://t.co/y4FLAzKQ9C,barres66680
860202117692362753,RT @Nigel_Farage: I want to see @MLP_officiel win on Sunday. She is the right candidate for Brexit Britain. https://t.co/y4FLAzKQ9C,lisalponder
860202463789367296,"Marine Le Pen must win, she's France's last hope.",tonyrwb
860202467262427138,RT @Nigel_Farage: I want to see @MLP_officiel win on Sunday. She is the right candidate for Brexit Britain. https://t.co/y4FLAzKQ9C,Alisse31
860202711391887361,@American1765 If this MORON is backing him... Then that says it all. Le Pen will win.,cottonplantrob
860202917596418048,RT @Nigel_Farage: I want to see @MLP_officiel win on Sunday. She is the right candidate for Brexit Britain. https://t.co/y4FLAzKQ9C,True1776
860202978694877189,RT @Nigel_Farage: I want to see @MLP_officiel win on Sunday. She is the right candidate for Brexit Britain. https://t.co/y4FLAzKQ9C,Thomas_Mng
860203128540585984,Fascists support fascists. https://t.co/2sdBnHeMj7,RationalColonel
860203171666423808,RT @Nigel_Farage: I want to see @MLP_officiel win on Sunday. She is the right candidate for Brexit Britain. https://t.co/y4FLAzKQ9C,nievsyrneh
860203225739296769,RT @Nigel_Farage: I want to see @MLP_officiel win on Sunday. She is the right candidate for Brexit Britain. https://t.co/y4FLAzKQ9C,VickyDilcock
860203232802557952,RT @Nigel_Farage: I want to see @MLP_officiel win on Sunday. She is the right candidate for Brexit Britain. https://t.co/y4FLAzKQ9C,dupontaignan
860203262477258753,RT @Nigel_Farage: I want to see @MLP_officiel win on Sunday. She is the right candidate for Brexit Britain. https://t.co/y4FLAzKQ9C,Republique2017
860203309256384512,RT @Nigel_Farage: I want to see @MLP_officiel win on Sunday. She is the right candidate for Brexit Britain. https://t.co/y4FLAzKQ9C,cviegas
860203349135810560,RT @Nigel_Farage: I want to see @MLP_officiel win on Sunday. She is the right candidate for Brexit Britain. https://t.co/y4FLAzKQ9C,Underwoo1Franck
860203351451086850,RT @Nigel_Farage: I want to see @MLP_officiel win on Sunday. She is the right candidate for Brexit Britain. https://t.co/y4FLAzKQ9C,Thomaspon1
860203373987082240,RT @Nigel_Farage: I want to see @MLP_officiel win on Sunday. She is the right candidate for Brexit Britain. https://t.co/y4FLAzKQ9C,AstonMarine
860203403481423874,RT @Nigel_Farage: I want to see @MLP_officiel win on Sunday. She is the right candidate for Brexit Britain. https://t.co/y4FLAzKQ9C,MichaelMontelo
860203436364660736,RT @gonv_survival: hey Barack - thought it was only the Russians that interfered in elections??? https://t.co/v3EnHAC5SF,bfrasier1951
860203455742390272,RT @Nigel_Farage: I want to see @MLP_officiel win on Sunday. She is the right candidate for Brexit Britain. https://t.co/y4FLAzKQ9C,PatrioteFRA94
860203486788689920,RT @Nigel_Farage: I want to see @MLP_officiel win on Sunday. She is the right candidate for Brexit Britain. https://t.co/y4FLAzKQ9C,fiocco4
860203531432845312,RT @Nigel_Farage: I want to see @MLP_officiel win on Sunday. She is the right candidate for Brexit Britain. https://t.co/y4FLAzKQ9C,BobSami21
860203631483789314,RT @Nigel_Farage: I want to see @MLP_officiel win on Sunday. She is the right candidate for Brexit Britain. https://t.co/y4FLAzKQ9C,magiskha_83
860203642816745477,RT @Nigel_Farage: I want to see @MLP_officiel win on Sunday. She is the right candidate for Brexit Britain. https://t.co/y4FLAzKQ9C,titycorsica
860203661825331201,RT @Nigel_Farage: I want to see @MLP_officiel win on Sunday. She is the right candidate for Brexit Britain. https://t.co/y4FLAzKQ9C,C_Guillot78310
860203728900694017,RT @Nigel_Farage: I want to see @MLP_officiel win on Sunday. She is the right candidate for Brexit Britain. https://t.co/y4FLAzKQ9C,MaximeThiebaut
860203752699162629,RT @Nigel_Farage: I want to see @MLP_officiel win on Sunday. She is the right candidate for Brexit Britain. https://t.co/y4FLAzKQ9C,BECHARD1989
860203825084469248,RT @Nigel_Farage: I want to see @MLP_officiel win on Sunday. She is the right candidate for Brexit Britain. https://t.co/y4FLAzKQ9C,DLF_Officiel
860203841471512576,RT @Nigel_Farage: I want to see @MLP_officiel win on Sunday. She is the right candidate for Brexit Britain. https://t.co/y4FLAzKQ9C,GMajorczyk
860203927278686208,"Macron pulls AHEAD of Marine Le Pen n snap poll following fiery TV debate clash https://t.co/jn5o3V6Kk9 yep just like Trump, she's gonna win",_YvonneBurton
860203939924500480,RT @Nigel_Farage: I want to see @MLP_officiel win on Sunday. She is the right candidate for Brexit Britain. https://t.co/y4FLAzKQ9C,Groupe_FN_Corse
860203949172895744,RT @Nigel_Farage: I want to see @MLP_officiel win on Sunday. She is the right candidate for Brexit Britain. https://t.co/y4FLAzKQ9C,RibelluU
860203984442798087,Farage Breaks Cover on French Election: 'I Want to See Le Pen Win' https://t.co/jla5O9LEeu,joepalojoe
860204007813525505,RT @Nigel_Farage: I want to see @MLP_officiel win on Sunday. She is the right candidate for Brexit Britain. https://t.co/y4FLAzKQ9C,ArtemysDeSade
860204016306966528,RT @Nigel_Farage: I want to see @MLP_officiel win on Sunday. She is the right candidate for Brexit Britain. https://t.co/y4FLAzKQ9C,Varac_a
860204024162811904,RT @Nigel_Farage: I want to see @MLP_officiel win on Sunday. She is the right candidate for Brexit Britain. https://t.co/y4FLAzKQ9C,mofred_situos
860204030387245057,RT @Nigel_Farage: I want to see @MLP_officiel win on Sunday. She is the right candidate for Brexit Britain. https://t.co/y4FLAzKQ9C,Titilaulau
860204031293181955,RT @Nigel_Farage: I want to see @MLP_officiel win on Sunday. She is the right candidate for Brexit Britain. https://t.co/y4FLAzKQ9C,Nymerias10
860204053535576064,RT @eurotopics_en: How do you deal with liars like Le Pen? @Jemab @tagesanzeiger https://t.co/Pvii46bwxB #FN,EuroSavant
860204196993355777,RT @Nigel_Farage: I want to see @MLP_officiel win on Sunday. She is the right candidate for Brexit Britain. https://t.co/y4FLAzKQ9C,alanfulton2008
860204267055042560,RT @Nigel_Farage: I want to see @MLP_officiel win on Sunday. She is the right candidate for Brexit Britain. https://t.co/y4FLAzKQ9C,Patri0sphere
860204273614946308,RT @Nigel_Farage: I want to see @MLP_officiel win on Sunday. She is the right candidate for Brexit Britain. https://t.co/y4FLAzKQ9C,Freddieafk
860204323581693954,RT @Nigel_Farage: I want to see @MLP_officiel win on Sunday. She is the right candidate for Brexit Britain. https://t.co/y4FLAzKQ9C,teointox
860204343093587968,O. STFU/ https://t.co/7i5VuYnHmP,_Abby__Normal_
860204355982696448,THANKS A LOT NIGEL AND NICOLAS DUPONT !! https://t.co/iLTMxXKFTY,PRODEGAULLE1
860204390682173440,RT @Nigel_Farage: I want to see @MLP_officiel win on Sunday. She is the right candidate for Brexit Britain. https://t.co/y4FLAzKQ9C,Yoshilink78
860204570554900480,RT @Nigel_Farage: I want to see @MLP_officiel win on Sunday. She is the right candidate for Brexit Britain. https://t.co/y4FLAzKQ9C,AGRM78
860204610815971328,RT @Nigel_Farage: I want to see @MLP_officiel win on Sunday. She is the right candidate for Brexit Britain. https://t.co/y4FLAzKQ9C,DaustoC
860204661038616576,RT @Nigel_Farage: I want to see @MLP_officiel win on Sunday. She is the right candidate for Brexit Britain. https://t.co/y4FLAzKQ9C,angekarl
860204726046121985,RT @Nigel_Farage: I want to see @MLP_officiel win on Sunday. She is the right candidate for Brexit Britain. https://t.co/y4FLAzKQ9C,albanflores
860204798024593409,RT @Nigel_Farage: I want to see @MLP_officiel win on Sunday. She is the right candidate for Brexit Britain. https://t.co/y4FLAzKQ9C,vyborgo69
860204826235482116,RT @Nigel_Farage: I want to see @MLP_officiel win on Sunday. She is the right candidate for Brexit Britain. https://t.co/y4FLAzKQ9C,FrancoisDAssisi
860205005667790849,RT @qkode: Historian who predicted Obama victory says Le Pen could be NEXT French president https://t.co/LyroQbLeHv,qkode
860205026517626880,RT @Nigel_Farage: I want to see @MLP_officiel win on Sunday. She is the right candidate for Brexit Britain. https://t.co/y4FLAzKQ9C,Lr03Mimine
860205090812153856,RT @JWoodcockMP: You miserable little man https://t.co/xsDM2MNtNW,UKPoliticsLive
860205119337627648,RT @Nigel_Farage: I want to see @MLP_officiel win on Sunday. She is the right candidate for Brexit Britain. https://t.co/y4FLAzKQ9C,MonnierThibaut
860205120159719426,Le Pen has not lost yet. French voters should unite against her https://t.co/2roDRJcEjt via @TheEconomist,MaGuindi
860205171384750080,RT @Nigel_Farage: I want to see @MLP_officiel win on Sunday. She is the right candidate for Brexit Britain. https://t.co/y4FLAzKQ9C,fabralbert
860205279757127680,Farage Breaks Cover on French Election: 'I Want to See Le Pen Win' https://t.co/5NAqfWWO3k,seftonukip
860205448565227521,RT @Nigel_Farage: I want to see @MLP_officiel win on Sunday. She is the right candidate for Brexit Britain. https://t.co/y4FLAzKQ9C,NatGermain
860205549090086912,@wikileaks he just helped Le Pen win. good job,Michael_Zamora
860205567134113797,@BlaiseElise ! Bravo ! Very good ! :-) https://t.co/Xy6r5VPHEK,MEDINAfrck
860205574616748032,RT @Nigel_Farage: I want to see @MLP_officiel win on Sunday. She is the right candidate for Brexit Britain. https://t.co/y4FLAzKQ9C,eXtraFluX_web
860205662940352512,RT @Nigel_Farage: I want to see @MLP_officiel win on Sunday. She is the right candidate for Brexit Britain. https://t.co/y4FLAzKQ9C,tilismth
860205673757519873,@wikileaks Good.  His endorsement is always so helpful.  Le Pen for the win.,Americalsgt
860205758532771842,RT @Nigel_Farage: I want to see @MLP_officiel win on Sunday. She is the right candidate for Brexit Britain. https://t.co/y4FLAzKQ9C,EmericSalmon
860205788232646656,RT @Nigel_Farage: I want to see @MLP_officiel win on Sunday. She is the right candidate for Brexit Britain. https://t.co/y4FLAzKQ9C,Venizane
860206130299105282,Le Pen for the win!,zenmunki
860206312025706497,RT @Nigel_Farage: I want to see @MLP_officiel win on Sunday. She is the right candidate for Brexit Britain. https://t.co/y4FLAzKQ9C,ArnaudBERTRAND1
860206341360685056,#Likud MK Oren Hazan @oren_haz tells @i24NEWS_EN `many' Israel lawmakers want Marine Le Pen to win #Frenchelection https://t.co/vJn0ItWFB8,calev_i24
860206368338399232,"@jimmhk If le pen was to win, I suspect Europe would decend into meltdown, suspect any negotiations would be more than difficult.",beezab25
860206406640824320,"RT @Birdyword: I think the most banal French election meme is 'Le Pen isn't going to win this time, but she will in 2022'",jackrjthompson
860206461309333504,RT @Nigel_Farage: I want to see @MLP_officiel win on Sunday. She is the right candidate for Brexit Britain. https://t.co/y4FLAzKQ9C,Oculus__
860206479915274242,RT @Nigel_Farage: I want to see @MLP_officiel win on Sunday. She is the right candidate for Brexit Britain. https://t.co/y4FLAzKQ9C,Dumontpatrick7
860206486110314496,RT @Nigel_Farage: I want to see @MLP_officiel win on Sunday. She is the right candidate for Brexit Britain. https://t.co/y4FLAzKQ9C,ffrancepack
860206512253407232,RT @RationalColonel: Fascists support fascists. https://t.co/2sdBnHeMj7,johnnygoodeb
860206521506050048,RT @Nigel_Farage: I want to see @MLP_officiel win on Sunday. She is the right candidate for Brexit Britain. https://t.co/y4FLAzKQ9C,JulesFlorec
860206662472388609,RT @Nigel_Farage: I want to see @MLP_officiel win on Sunday. She is the right candidate for Brexit Britain. https://t.co/y4FLAzKQ9C,dlmalice
860206736770256901,RT @Americalsgt: @wikileaks Good.  His endorsement is always so helpful.  Le Pen for the win.,kenfriend55
860206801568104448,RT @Nigel_Farage: I want to see @MLP_officiel win on Sunday. She is the right candidate for Brexit Britain. https://t.co/y4FLAzKQ9C,Jilladamson90
860206850058448897,RT @Nigel_Farage: I want to see @MLP_officiel win on Sunday. She is the right candidate for Brexit Britain. https://t.co/y4FLAzKQ9C,Fh4life1
860206943604023296,RT @JWoodcockMP: You miserable little man https://t.co/xsDM2MNtNW,angie_jay17
860207217403977728,RT @Nigel_Farage: I want to see @MLP_officiel win on Sunday. She is the right candidate for Brexit Britain. https://t.co/y4FLAzKQ9C,mcarsalade1131
860207232625070081,RT @Nigel_Farage: I want to see @MLP_officiel win on Sunday. She is the right candidate for Brexit Britain. https://t.co/y4FLAzKQ9C,Sybilou
860207279337025537,RT @Nigel_Farage: I want to see @MLP_officiel win on Sunday. She is the right candidate for Brexit Britain. https://t.co/y4FLAzKQ9C,MYvelines
860207287872475140,RT @Nigel_Farage: I want to see @MLP_officiel win on Sunday. She is the right candidate for Brexit Britain. https://t.co/y4FLAzKQ9C,tiensvoiladu
860207296928002049,RT @Nigel_Farage: I want to see @MLP_officiel win on Sunday. She is the right candidate for Brexit Britain. https://t.co/y4FLAzKQ9C,justefrancaise
860207316238565376,RT @Nigel_Farage: I want to see @MLP_officiel win on Sunday. She is the right candidate for Brexit Britain. https://t.co/y4FLAzKQ9C,soso_olivia1994
860207387663360000,French deplorables. Do not let this scumbag who talks down to you win! https://t.co/wnjscXPvxa,ArmyofKek
860207448417816577,RT @ArmyofKek: French deplorables. Do not let this scumbag who talks down to you win! https://t.co/wnjscXPvxa,PepeYung
860207451739750400,RT @ArmyofKek: French deplorables. Do not let this scumbag who talks down to you win! https://t.co/wnjscXPvxa,Needban
860207507490299904,RT @ArmyofKek: French deplorables. Do not let this scumbag who talks down to you win! https://t.co/wnjscXPvxa,Longbow141
860207518345199616,RT @Nigel_Farage: I want to see @MLP_officiel win on Sunday. She is the right candidate for Brexit Britain. https://t.co/y4FLAzKQ9C,SlimDenace
860207524410208256,RT @Nigel_Farage: I want to see @MLP_officiel win on Sunday. She is the right candidate for Brexit Britain. https://t.co/y4FLAzKQ9C,breizhsan
860207538041737216,RT @Nigel_Farage: I want to see @MLP_officiel win on Sunday. She is the right candidate for Brexit Britain. https://t.co/y4FLAzKQ9C,ZieglerArnold
860207574565756928,RT @ArmyofKek: French deplorables. Do not let this scumbag who talks down to you win! https://t.co/wnjscXPvxa,thatrolol
860207659471052800,RT @ArmyofKek: French deplorables. Do not let this scumbag who talks down to you win! https://t.co/wnjscXPvxa,Rouge1776
860207723014742016,RT @ArmyofKek: French deplorables. Do not let this scumbag who talks down to you win! https://t.co/wnjscXPvxa,oldchapsnet
860207739649306628,RT @Nigel_Farage: I want to see @MLP_officiel win on Sunday. She is the right candidate for Brexit Britain. https://t.co/y4FLAzKQ9C,ParkHillsPam
860207775359660033,RT @ArmyofKek: French deplorables. Do not let this scumbag who talks down to you win! https://t.co/wnjscXPvxa,KekNazionale
860207796532498432,RT @ArmyofKek: French deplorables. Do not let this scumbag who talks down to you win! https://t.co/wnjscXPvxa,THISISTRASH12
860207807479599106,Le Pen is such a brilliant politician. I can't wait for her to win tbh https://t.co/cR1ahq96sm,Aces_9
860207866862608384,RT @Nigel_Farage: I want to see @MLP_officiel win on Sunday. She is the right candidate for Brexit Britain. https://t.co/y4FLAzKQ9C,MauriceNgwem
860207959279886337,RT @Nigel_Farage: I want to see @MLP_officiel win on Sunday. She is the right candidate for Brexit Britain. https://t.co/y4FLAzKQ9C,audrey_guibert
860207977772568576,RT @Nigel_Farage: I want to see @MLP_officiel win on Sunday. She is the right candidate for Brexit Britain. https://t.co/y4FLAzKQ9C,pierre_1er
860207985712402433,"Ce matin, 4h, le chauffeur du taxi:
""you're coming back for the election? so Marine Le Pen blabla she might win blabla""
AMBIANCE.",Slytheerin
860208004855103488,RT @ArmyofKek: French deplorables. Do not let this scumbag who talks down to you win! https://t.co/wnjscXPvxa,NewsJunki3
860208042884943872,RT @Nigel_Farage: I want to see @MLP_officiel win on Sunday. She is the right candidate for Brexit Britain. https://t.co/y4FLAzKQ9C,TaTiRoper
860208068461813760,RT @Nigel_Farage: I want to see @MLP_officiel win on Sunday. She is the right candidate for Brexit Britain. https://t.co/y4FLAzKQ9C,Afterius
860208072232448003,RT @Nigel_Farage: I want to see @MLP_officiel win on Sunday. She is the right candidate for Brexit Britain. https://t.co/y4FLAzKQ9C,DavidGlotin
860208095770890241,RT @Nigel_Farage: I want to see @MLP_officiel win on Sunday. She is the right candidate for Brexit Britain. https://t.co/y4FLAzKQ9C,CrainsTonDieu
860208138393231360,RT @RationalColonel: Fascists support fascists. https://t.co/2sdBnHeMj7,ruff2002
860208138355699713,RT @ArmyofKek: French deplorables. Do not let this scumbag who talks down to you win! https://t.co/wnjscXPvxa,SwtorGr
860208139391688705,How can you tell he's lying - his lips are moving. https://t.co/7q3YXj2o00,CaesarSextus
860208316529745921,RT @Nigel_Farage: I want to see @MLP_officiel win on Sunday. She is the right candidate for Brexit Britain. https://t.co/y4FLAzKQ9C,perfunk85
860208361819693056,the #RadicalAltLeft and #Obama OPENLY trying to #Influence #France #Election https://t.co/q5ETj1FAXo,LanceHenderson1
860208522180644865,RT @Nigel_Farage: I want to see @MLP_officiel win on Sunday. She is the right candidate for Brexit Britain. https://t.co/y4FLAzKQ9C,SuperFishette
860208579365785600,RT @Nigel_Farage: I want to see @MLP_officiel win on Sunday. She is the right candidate for Brexit Britain. https://t.co/y4FLAzKQ9C,ianmcdo03120397
860208588123504640,RT @Nigel_Farage: I want to see @MLP_officiel win on Sunday. She is the right candidate for Brexit Britain. https://t.co/y4FLAzKQ9C,FeistyLF
860208647913320449,RT @ArmyofKek: French deplorables. Do not let this scumbag who talks down to you win! https://t.co/wnjscXPvxa,ZagisDjinn
860208653017780224,RT @Nigel_Farage: I want to see @MLP_officiel win on Sunday. She is the right candidate for Brexit Britain. https://t.co/y4FLAzKQ9C,PascalLafont
860208728762712064,RT @Nigel_Farage: I want to see @MLP_officiel win on Sunday. She is the right candidate for Brexit Britain. https://t.co/y4FLAzKQ9C,CrisafulliTony
860208935281840128,RT @Nigel_Farage: I want to see @MLP_officiel win on Sunday. She is the right candidate for Brexit Britain. https://t.co/y4FLAzKQ9C,alexisdng17
860208936397537280,"""A choice between plague and cholera."" Er, no France. No. 
https://t.co/3lhNYLpLku",JohnJohnston100
860209259342176256,RT @Nigel_Farage: I want to see @MLP_officiel win on Sunday. She is the right candidate for Brexit Britain. https://t.co/y4FLAzKQ9C,lolospeleo
860209404020494336,"Shes going to win!
 https://t.co/VYbEJEsxMM",DreamWeaver61
860209476586139648,"Will Marine Le Pen win on Sunday? I don't think so.

In the unlikely event she does? The EU will cease to exist by 2020. Quite appealing.",JWilsonGB
